rank	lemma	upos	count	per_million
14847	poplaviti	VERB	2995	3.24
14848	pročistiti	VERB	2995	3.24
14849	zloba	NOUN	2995	3.24
14850	nobelovac	NOUN	2994	3.24
14851	jadnik	NOUN	2993	3.24
14852	make	X	2993	3.24
14853	nezaustavljiv	ADJ	2993	3.24
14854	reg.	NOUN	2993	3.24
14855	saldo	NOUN	2993	3.24
14856	amortizer	NOUN	2992	3.24
14857	staklenički	ADJ	2992	3.24
14858	zalediti	VERB	2992	3.24
14859	zaprositi	VERB	2992	3.24
14860	dogradnja	NOUN	2991	3.23
14861	obasjati	VERB	2991	3.23
14862	podsvijest	NOUN	2991	3.23
14863	jahanje	NOUN	2990	3.23
14864	odvodnja	NOUN	2990	3.23
14865	trio	NOUN	2990	3.23
14866	vazduhoplovstvo	NOUN	2990	3.23
14867	začiniti	ADJ	2990	3.23
14868	Derviš	NOUN	2989	3.23
14869	bos	ADJ	2989	3.23
14870	flasica	NOUN	2989	3.23
14871	grmlje	NOUN	2989	3.23
14872	amonijak	NOUN	2988	3.23
14873	komšijski	ADJ	2988	3.23
14874	semantički	ADJ	2988	3.23
14875	izgurati	VERB	2987	3.23
14876	kubanski	ADJ	2987	3.23
14877	podeliti	ADJ	2987	3.23
14878	licenciranje	NOUN	2986	3.23
14879	reprezentativka	NOUN	2986	3.23
14880	rogatički	ADJ	2986	3.23
14881	gradiv	NOUN	2985	3.23
14882	ar	X	2984	3.23
14883	odgledati	VERB	2984	3.23
14884	značka	NOUN	2984	3.23
14885	ispratiti	ADJ	2983	3.23
14886	osoben	ADJ	2983	3.23
14887	pazuh	NOUN	2983	3.23
14888	carigradski	ADJ	2982	3.22
14889	hiv	NOUN	2982	3.22
14890	kolodvor	NOUN	2982	3.22
14891	napadaj	NOUN	2982	3.22
14892	onamo	ADV	2982	3.22
14893	vraćati	ADV	2982	3.22
14894	znanstveno	ADV	2982	3.22
14895	neoliberalan	ADJ	2981	3.22
14896	uopšteno	ADV	2981	3.22
14897	kolektivno	ADV	2980	3.22
14898	orati	VERB	2980	3.22
14899	pritvoriti	ADJ	2980	3.22
14900	nepomičan	ADJ	2978	3.22
14901	zoben	ADJ	2978	3.22
14902	Kadija	NOUN	2977	3.22
14903	kaiš	NOUN	2977	3.22
14904	lutkarski	ADJ	2977	3.22
14905	obračunati	ADJ	2977	3.22
14906	prečesto	ADV	2977	3.22
14907	unistiti	VERB	2976	3.22
14908	feminizam	NOUN	2975	3.22
14909	maloljetnički	ADJ	2975	3.22
14910	novela	NOUN	2975	3.22
14911	strepiti	VERB	2975	3.22
14912	tek	ADV	2975	3.22
14913	emitent	NOUN	2974	3.22
14914	posluživati	VERB	2974	3.22
14915	vakat	NOUN	2974	3.22
14916	ekstra	X	2973	3.21
14917	urinarni	ADJ	2973	3.21
14918	placebo	NOUN	2972	3.21
14919	pseudonim	NOUN	2972	3.21
14920	žičan	ADJ	2972	3.21
14921	okomit	ADJ	2971	3.21
14922	pire	NOUN	2971	3.21
14923	udaja	NOUN	2971	3.21
14924	nestrpljivo	ADV	2970	3.21
14925	opeka	NOUN	2970	3.21
14926	ekspresija	NOUN	2969	3.21
14927	obrazložiti	ADJ	2969	3.21
14928	mobing	NOUN	2968	3.21
14929	peterac	NOUN	2968	3.21
14930	pidžama	NOUN	2968	3.21
14931	sjediti	ADV	2968	3.21
14932	pesimizam	NOUN	2967	3.21
14933	psihološki	ADV	2967	3.21
14934	stisak	NOUN	2967	3.21
14935	trudnički	ADJ	2967	3.21
14936	šaht	NOUN	2967	3.21
14937	flašica	NOUN	2966	3.21
14938	mudžahedin	NOUN	2966	3.21
14939	skužiti	VERB	2966	3.21
14940	zagrada	NOUN	2966	3.21
14941	kabur	NOUN	2965	3.21
14942	medicinar	NOUN	2965	3.21
14943	nedeljno	ADV	2965	3.21
14944	pospremiti	VERB	2965	3.21
14945	župljanin	ADJ	2964	3.20
14946	�	ADJ	2964	3.20
14947	amplituda	NOUN	2963	3.20
14948	bezalkoholan	ADJ	2963	3.20
14949	izdašan	ADJ	2963	3.20
14950	očitati	VERB	2963	3.20
14951	ekspont	NOUN	2961	3.20
14952	nasad	NOUN	2961	3.20
14953	nebriga	NOUN	2961	3.20
14954	nedostajući	ADJ	2961	3.20
14955	oskudica	NOUN	2961	3.20
14956	beta	ADJ	2960	3.20
14957	keš	NOUN	2960	3.20
14958	platnen	ADJ	2960	3.20
14959	dijaliza	NOUN	2959	3.20
14960	kamenica	NOUN	2959	3.20
14961	elektromagnetni	ADJ	2958	3.20
14962	opredijeljen	ADJ	2958	3.20
14963	terapeutski	ADJ	2958	3.20
14964	čaša	X	2958	3.20
14965	namještanje	NOUN	2957	3.20
14966	poslušnik	NOUN	2957	3.20
14967	pregledavati	VERB	2957	3.20
14968	zvonik	NOUN	2957	3.20
14969	pokopati	VERB	2956	3.20
14970	vez	NOUN	2956	3.20
14971	vežbanje	NOUN	2955	3.20
14972	čorba	NOUN	2955	3.20
14973	frekventan	ADJ	2954	3.19
14974	genom	NOUN	2954	3.19
14975	gotovinski	ADJ	2954	3.19
14976	robotika	NOUN	2954	3.19
14977	vehabija	NOUN	2954	3.19
14978	Mevluda	NOUN	2953	3.19
14979	mobilizirati	VERB	2953	3.19
14980	nadmašivati	VERB	2953	3.19
14981	nelegitiman	ADJ	2953	3.19
14982	svinjetina	NOUN	2953	3.19
14983	sunčano	ADV	2952	3.19
14984	verati	VERB	2951	3.19
14985	zalediti	ADJ	2951	3.19
14986	linč	NOUN	2950	3.19
14987	glagolski	ADJ	2949	3.19
14988	kulminacija	NOUN	2949	3.19
14989	pauzirati	VERB	2949	3.19
14990	progledati	VERB	2949	3.19
14991	uspravno	ADV	2949	3.19
14992	zadah	NOUN	2949	3.19
14993	bombaški	ADJ	2948	3.19
14994	glasovit	ADJ	2947	3.19
14995	izvještajni	ADJ	2947	3.19
14996	latentan	ADJ	2947	3.19
14997	filtrirati	VERB	2946	3.19
14998	hrskavica	NOUN	2946	3.19
14999	pripovijedanje	NOUN	2946	3.19
15000	ski	NOUN	2946	3.19
15001	bdjeti	VERB	2945	3.18
15002	dijareja	NOUN	2945	3.18
15003	ortak	NOUN	2945	3.18
15004	selfie	NOUN	2944	3.18
15005	zbirni	ADJ	2944	3.18
15006	šporet	NOUN	2944	3.18
15007	saputnik	NOUN	2943	3.18
15008	strofa	NOUN	2943	3.18
15009	umeren	ADJ	2943	3.18
15010	učlaniti	VERB	2943	3.18
15011	al.	NOUN	2942	3.18
15012	besprijekorno	ADV	2942	3.18
15013	malter	NOUN	2942	3.18
15014	maskara	NOUN	2942	3.18
15015	neljudski	ADJ	2942	3.18
15016	psihologinja	NOUN	2942	3.18
15017	ugrušak	NOUN	2942	3.18
15018	konzularan	ADJ	2941	3.18
15019	pustinjski	ADJ	2941	3.18
15020	grešiti	VERB	2940	3.18
15021	mobile	X	2940	3.18
15022	obredni	ADJ	2940	3.18
15023	silikon	NOUN	2940	3.18
15024	silueta	NOUN	2940	3.18
15025	razgrađivati	VERB	2939	3.18
15026	vunen	ADJ	2939	3.18
15027	patuljak	NOUN	2938	3.18
15028	lanen	ADJ	2937	3.18
15029	sukobljavati	VERB	2937	3.18
15030	tanker	NOUN	2937	3.18
15031	tmina	NOUN	2937	3.18
15032	varanje	NOUN	2937	3.18
15033	bič	NOUN	2936	3.17
15034	input	NOUN	2936	3.17
15035	iscrpljujuć	ADJ	2936	3.17
15036	osmišljavanje	NOUN	2936	3.17
15037	poistovjećivati	VERB	2936	3.17
15038	političarka	NOUN	2936	3.17
15039	Association	X	2935	3.17
15040	Bilin	ADJ	2935	3.17
15041	podbaciti	VERB	2935	3.17
15042	razmijeniti	ADJ	2935	3.17
15043	biti	ADJ	2934	3.17
15044	nanos	NOUN	2934	3.17
15045	zbližiti	VERB	2934	3.17
15046	knjigovodstvo	NOUN	2933	3.17
15047	senzacionalan	ADJ	2933	3.17
15048	alergen	NOUN	2932	3.17
15049	forumas	NOUN	2932	3.17
15050	mezheb	NOUN	2932	3.17
15051	podoj	NOUN	2932	3.17
15052	astralan	ADJ	2931	3.17
15053	džip	NOUN	2931	3.17
15054	kilaža	NOUN	2930	3.17
15055	ohrabriti	ADJ	2930	3.17
15056	priobalni	ADJ	2930	3.17
15057	suzbijati	VERB	2930	3.17
15058	pohađanje	NOUN	2929	3.17
15059	rezervat	NOUN	2928	3.17
15060	language	X	2927	3.16
15061	pička	NOUN	2927	3.16
15062	pripravnički	ADJ	2927	3.16
15063	samoinicijativno	ADV	2927	3.16
15064	golgota	NOUN	2926	3.16
15065	prečišćavanje	NOUN	2926	3.16
15066	satiričan	ADJ	2926	3.16
15067	udijeliti	VERB	2926	3.16
15068	hemoroid	NOUN	2925	3.16
15069	mlatiti	VERB	2924	3.16
15070	prepona	NOUN	2924	3.16
15071	motorički	ADJ	2923	3.16
15072	olovan	ADJ	2923	3.16
15073	analiziranje	NOUN	2922	3.16
15074	karizma	NOUN	2922	3.16
15075	milostinja	NOUN	2922	3.16
15076	nepažnja	NOUN	2922	3.16
15077	nezaštićen	ADJ	2922	3.16
15078	osmogodišnji	ADJ	2922	3.16
15079	spin-off	NOUN	2922	3.16
15080	vizualizacija	NOUN	2922	3.16
15081	folk	NOUN	2921	3.16
15082	ion	NOUN	2921	3.16
15083	otežavajući	ADJ	2921	3.16
15084	predodrediti	ADJ	2921	3.16
15085	spletka	NOUN	2921	3.16
15086	audicija	NOUN	2920	3.16
15087	dolikovati	VERB	2920	3.16
15088	kandža	NOUN	2920	3.16
15089	knjiženje	NOUN	2920	3.16
15090	kr	X	2920	3.16
15091	provajder	NOUN	2920	3.16
15092	kategorizacija	NOUN	2919	3.16
15093	lančan	ADJ	2919	3.16
15094	sastavnica	NOUN	2918	3.16
15095	pripovjedač	NOUN	2917	3.15
15096	psihofizički	ADJ	2917	3.15
15097	sjebati	VERB	2917	3.15
15098	brokula	NOUN	2916	3.15
15099	bjesniti	VERB	2915	3.15
15100	del	X	2914	3.15
15101	urlati	VERB	2913	3.15
15102	Jona	NOUN	2912	3.15
15103	dopisivati	VERB	2912	3.15
15104	uvertira	NOUN	2912	3.15
15105	zakazivanje	NOUN	2912	3.15
15106	alejhisselam	NOUN	2911	3.15
15107	iznajmiti	ADJ	2911	3.15
15108	pe	X	2911	3.15
15109	trijumfovati	VERB	2911	3.15
15110	udebljati	VERB	2911	3.15
15111	graditeljski	ADJ	2909	3.15
15112	užaren	ADJ	2909	3.15
15113	certificiranje	NOUN	2908	3.14
15114	jednostrano	ADV	2908	3.14
15115	kiselost	NOUN	2908	3.14
15116	splav	NOUN	2907	3.14
15117	tab	NOUN	2907	3.14
15118	kvalificirati	ADJ	2906	3.14
15119	lupanje	NOUN	2906	3.14
15120	jarki	ADJ	2905	3.14
15121	pretresti	VERB	2905	3.14
15122	skladištiti	VERB	2905	3.14
15123	sređivati	VERB	2905	3.14
15124	upadljiv	ADJ	2905	3.14
15125	energično	ADV	2904	3.14
15126	brifing	NOUN	2903	3.14
15127	defekt	NOUN	2903	3.14
15128	dojučerašnji	ADJ	2903	3.14
15129	otvarati	ADV	2903	3.14
15130	kapitalizacija	NOUN	2902	3.14
15131	krmača	NOUN	2902	3.14
15132	roda	NOUN	2902	3.14
15133	čitaonica	NOUN	2902	3.14
15134	školarina	NOUN	2902	3.14
15135	koncil	NOUN	2901	3.14
15136	lupiti	VERB	2901	3.14
15137	napadan	ADJ	2901	3.14
15138	poučiti	VERB	2901	3.14
15139	preduzetnički	ADJ	2901	3.14
15140	ar	NOUN	2900	3.14
15141	bežati	VERB	2900	3.14
15142	kupalište	NOUN	2900	3.14
15143	konzument	NOUN	2898	3.13
15144	kradljivac	NOUN	2898	3.13
15145	mikrokreditni	ADJ	2898	3.13
15146	rediteljica	NOUN	2898	3.13
15147	zajebancija	NOUN	2898	3.13
15148	Bosnia	X	2897	3.13
15149	braco	NOUN	2897	3.13
15150	falsifikat	NOUN	2897	3.13
15151	kolosijek	NOUN	2897	3.13
15152	standardno	ADV	2897	3.13
15153	akumulirati	VERB	2896	3.13
15154	natrijum	NOUN	2895	3.13
15155	promaći	VERB	2895	3.13
15156	rođen	ADJ	2895	3.13
15157	tjelovježba	NOUN	2895	3.13
15158	zagrevanje	NOUN	2895	3.13
15159	animator	NOUN	2894	3.13
15160	doručkovati	VERB	2894	3.13
15161	hormonalan	ADJ	2894	3.13
15162	premlaćivanje	NOUN	2894	3.13
15163	IK	X	2893	3.13
15164	mladalački	ADJ	2892	3.13
15165	jakost	NOUN	2891	3.13
15166	stigma	NOUN	2891	3.13
15167	šara	NOUN	2891	3.13
15168	ف	X	2891	3.13
15169	initi	VERB	2890	3.12
15170	jajni	ADJ	2890	3.12
15171	mjerač	NOUN	2890	3.12
15172	darovati	ADJ	2889	3.12
15173	protestirati	VERB	2889	3.12
15174	tinejdžerski	ADJ	2889	3.12
15175	dubioza	NOUN	2888	3.12
15176	neopravdano	ADV	2888	3.12
15177	čakra	NOUN	2888	3.12
15178	netolerancija	NOUN	2887	3.12
15179	talibanski	ADJ	2887	3.12
15180	autoimun	ADJ	2886	3.12
15181	izlječenje	NOUN	2886	3.12
15182	strijeljanje	NOUN	2886	3.12
15183	naj	ADJ	2885	3.12
15184	odvažiti	VERB	2885	3.12
15185	poreći	VERB	2885	3.12
15186	vinov	NOUN	2885	3.12
15187	kovati	ADJ	2884	3.12
15188	petorka	NOUN	2884	3.12
15189	sedmogodišnji	ADJ	2884	3.12
15190	Sen	X	2883	3.12
15191	bezobrazluk	NOUN	2883	3.12
15192	emanet	NOUN	2883	3.12
15193	gađenje	NOUN	2883	3.12
15194	odveć	ADV	2883	3.12
15195	rezidba	NOUN	2883	3.12
15196	zbrinuti	ADJ	2883	3.12
15197	aludirati	VERB	2882	3.12
15198	cvrst	ADJ	2882	3.12
15199	end	X	2882	3.12
15200	leksikon	NOUN	2882	3.12
15201	programirati	VERB	2882	3.12
15202	zatrudnjeti	VERB	2882	3.12
15203	Ita	X	2881	3.12
15204	darovit	ADJ	2881	3.12
15205	edukator	NOUN	2881	3.12
15206	moždina	NOUN	2881	3.12
15207	otpisati	VERB	2881	3.12
15208	svetitelj	NOUN	2881	3.12
15209	uploviti	VERB	2881	3.12
15210	odvoziti	VERB	2880	3.11
15211	bezbjednosan	ADJ	2879	3.11
15212	punina	NOUN	2879	3.11
15213	zagovor	NOUN	2879	3.11
15214	dermatolog	NOUN	2878	3.11
15215	trofejan	ADJ	2878	3.11
15216	spojler	NOUN	2877	3.11
15217	začetnik	NOUN	2877	3.11
15218	kijevski	ADJ	2876	3.11
15219	kompletirati	ADJ	2876	3.11
15220	polarizacija	NOUN	2876	3.11
15221	porođajni	ADJ	2876	3.11
15222	proletjeti	VERB	2876	3.11
15223	fiksirati	ADJ	2875	3.11
15224	kamenčić	NOUN	2875	3.11
15225	krutost	NOUN	2875	3.11
15226	okusiti	VERB	2875	3.11
15227	pobrojati	ADJ	2875	3.11
15228	prinositi	VERB	2875	3.11
15229	radijus	NOUN	2875	3.11
15230	čeniti	VERB	2875	3.11
15231	dvojka	NOUN	2874	3.11
15232	omikron	NOUN	2874	3.11
15233	oporuka	NOUN	2874	3.11
15234	rasipati	VERB	2874	3.11
15235	vulgaran	ADJ	2874	3.11
15236	evo	X	2873	3.11
15237	now	X	2873	3.11
15238	šoping	NOUN	2873	3.11
15239	inhibitor	NOUN	2872	3.11
15240	čki	ADJ	2872	3.11
15241	Nervo	NOUN	2871	3.10
15242	brujati	VERB	2871	3.10
15243	latica	NOUN	2871	3.10
15244	smrtnik	NOUN	2871	3.10
15245	Documents	X	2870	3.10
15246	Zver	NOUN	2870	3.10
15247	provozati	VERB	2870	3.10
15248	¬	NOUN	2870	3.10
15249	edited	X	2869	3.10
15250	konsultovati	VERB	2869	3.10
15251	nepošten	ADJ	2869	3.10
15252	reflektovati	VERB	2869	3.10
15253	sorry	INTJ	2869	3.10
15254	MVP	NOUN	2868	3.10
15255	forenzički	ADJ	2868	3.10
15256	glamurozan	ADJ	2868	3.10
15257	oskar	NOUN	2868	3.10
15258	sjedinjenje	NOUN	2867	3.10
15259	astronomija	NOUN	2866	3.10
15260	bizantski	ADJ	2866	3.10
15261	dragovoljac	NOUN	2866	3.10
15262	jadno	ADV	2866	3.10
15263	razvaliti	VERB	2866	3.10
15264	tak	DET	2866	3.10
15265	upucati	VERB	2866	3.10
15266	faktički	ADJ	2865	3.10
15267	jednjak	NOUN	2865	3.10
15268	pokazivač	NOUN	2865	3.10
15269	eliminisati	ADJ	2864	3.10
15270	kursni	ADJ	2864	3.10
15271	marksistički	ADJ	2864	3.10
15272	odgurnuti	VERB	2864	3.10
15273	doziranje	NOUN	2863	3.10
15274	istrajnost	NOUN	2863	3.10
15275	objašnjavanje	NOUN	2863	3.10
15276	poručiti	ADV	2863	3.10
15277	uspraviti	VERB	2863	3.10
15278	audio	ADJ	2862	3.09
15279	nu	ADP	2862	3.09
15280	izričaj	NOUN	2861	3.09
15281	peta	ADJ	2861	3.09
15282	details	X	2860	3.09
15283	prohodati	VERB	2860	3.09
15284	Tuta	NOUN	2859	3.09
15285	pet-šest	NUM	2859	3.09
15286	multilateralan	ADJ	2858	3.09
15287	Kon	NOUN	2857	3.09
15288	dosljednost	NOUN	2857	3.09
15289	paranoja	NOUN	2857	3.09
15290	pozajmiti	VERB	2857	3.09
15291	beskonačno	ADV	2856	3.09
15292	izvjesno	ADV	2856	3.09
15293	žiro	NOUN	2856	3.09
15294	domoljuban	ADJ	2855	3.09
15295	upirati	VERB	2855	3.09
15296	uplakan	ADJ	2855	3.09
15297	konkurisati	VERB	2854	3.09
15298	točnost	NOUN	2854	3.09
15299	dvomeč	NOUN	2853	3.08
15300	pohranjivati	VERB	2853	3.08
15301	procvjetati	VERB	2853	3.08
15302	stvaralac	NOUN	2853	3.08
15303	ugovaranje	NOUN	2853	3.08
15304	uzbuđivati	VERB	2853	3.08
15305	zaprepastiti	ADJ	2853	3.08
15306	gomilanje	NOUN	2852	3.08
15307	see	X	2852	3.08
15308	stambeno-poslovan	ADJ	2852	3.08
15309	→→	X	2852	3.08
15310	nepromišljen	ADJ	2851	3.08
15311	sluĉaju	NOUN	2851	3.08
15312	ustavnopravni	ADJ	2851	3.08
15313	antioksidant	NOUN	2850	3.08
15314	casino	NOUN	2850	3.08
15315	izazivač	NOUN	2850	3.08
15316	prisluškivati	VERB	2850	3.08
15317	svrab	NOUN	2850	3.08
15318	filosofija	NOUN	2848	3.08
15319	neumoljiv	ADJ	2848	3.08
15320	stisnuti	ADJ	2848	3.08
15321	MHz	NOUN	2847	3.08
15322	hidrocentrala	NOUN	2847	3.08
15323	neizbježno	ADV	2847	3.08
15324	paroh	NOUN	2847	3.08
15325	stacionirati	ADJ	2847	3.08
15326	udubljenje	NOUN	2847	3.08
15327	zajedni	ADJ	2847	3.08
15328	kćerkica	NOUN	2846	3.08
15329	punomoć	NOUN	2846	3.08
15330	Ž	X	2846	3.08
15331	instrumentalan	ADJ	2845	3.08
15332	ohladiti	ADJ	2845	3.08
15333	kirurški	ADJ	2844	3.08
15334	nestajanje	NOUN	2844	3.08
15335	pasivnost	NOUN	2844	3.08
15336	porušiti	VERB	2844	3.08
15337	sjati	VERB	2844	3.08
15338	zeznuti	VERB	2844	3.08
15339	ajkula	NOUN	2843	3.07
15340	hegemonija	NOUN	2843	3.07
15341	pretrpati	ADJ	2843	3.07
15342	berzanski	ADJ	2842	3.07
15343	fenomenalno	ADV	2842	3.07
15344	operirati	VERB	2842	3.07
15345	zarez	NOUN	2842	3.07
15346	nespojiv	ADJ	2841	3.07
15347	service	X	2841	3.07
15348	upor	NOUN	2841	3.07
15349	onlajn	ADJ	2840	3.07
15350	škoditi	VERB	2840	3.07
15351	page	X	2839	3.07
15352	play-off	NOUN	2839	3.07
15353	potčiniti	ADJ	2839	3.07
15354	karakterišati	VERB	2838	3.07
15355	razilaziti	VERB	2838	3.07
15356	dispozicija	NOUN	2837	3.07
15357	brijanje	NOUN	2836	3.07
15358	spasonosan	ADJ	2836	3.07
15359	srednjoročni	ADJ	2836	3.07
15360	predaleko	ADV	2835	3.07
15361	skladišni	ADJ	2835	3.07
15362	štediša	NOUN	2835	3.07
15363	asimilacija	NOUN	2834	3.06
15364	dojilja	NOUN	2834	3.06
15365	ispariti	VERB	2834	3.06
15366	ovlastiti	VERB	2834	3.06
15367	stimulativan	ADJ	2834	3.06
15368	donositi	ADV	2833	3.06
15369	kužiti	VERB	2833	3.06
15370	metnuti	VERB	2833	3.06
15371	milostiv	NOUN	2833	3.06
15372	oteliti	VERB	2833	3.06
15373	vojvotkinja	NOUN	2833	3.06
15374	pesa	NOUN	2832	3.06
15375	solucija	NOUN	2831	3.06
15376	gljivičan	ADJ	2830	3.06
15377	kombinovanje	NOUN	2830	3.06
15378	obdariti	ADJ	2830	3.06
15379	isprovocirati	VERB	2829	3.06
15380	karbonski	ADJ	2829	3.06
15381	nervozno	ADV	2829	3.06
15382	pogotovati	VERB	2829	3.06
15383	takmicenje	NOUN	2829	3.06
15384	unakrstan	ADJ	2829	3.06
15385	freska	NOUN	2828	3.06
15386	karavana	NOUN	2828	3.06
15387	osmanlijski	ADJ	2828	3.06
15388	str	X	2827	3.06
15389	voćar	NOUN	2827	3.06
15390	jednosmjeran	ADJ	2826	3.06
15391	detonacija	NOUN	2825	3.05
15392	dužnički	ADJ	2825	3.05
15393	kozmički	ADJ	2825	3.05
15394	potresati	VERB	2825	3.05
15395	Beš	VERB	2824	3.05
15396	uf	INTJ	2824	3.05
15397	formalnost	NOUN	2823	3.05
15398	multifunkcionalan	ADJ	2823	3.05
15399	kartonski	ADJ	2822	3.05
15400	presresti	VERB	2822	3.05
15401	spretan	ADJ	2822	3.05
15402	znati	ADJ	2822	3.05
15403	UV	ADJ	2821	3.05
15404	kupon	NOUN	2821	3.05
15405	umotati	ADJ	2821	3.05
15406	GAME	X	2820	3.05
15407	Semen	NOUN	2820	3.05
15408	bibliotekar	NOUN	2820	3.05
15409	prekvalifikacija	NOUN	2820	3.05
15410	srati	VERB	2820	3.05
15411	kombinirati	ADJ	2819	3.05
15412	naklada	NOUN	2819	3.05
15413	bulevar	NOUN	2818	3.05
15414	naoružavanje	NOUN	2818	3.05
15415	uplesti	ADJ	2818	3.05
15416	vreti	NOUN	2818	3.05
15417	zadrhtati	VERB	2818	3.05
15418	access	X	2817	3.05
15419	antikorupcijski	ADJ	2817	3.05
15420	dosjetiti	VERB	2817	3.05
15421	pomesti	VERB	2817	3.05
15422	šminkanje	NOUN	2817	3.05
15423	mainstream	NOUN	2816	3.04
15424	Technology	X	2815	3.04
15425	progoniti	ADJ	2815	3.04
15426	trailer	NOUN	2815	3.04
15427	uključujući	ADV	2815	3.04
15428	smrdljiv	ADJ	2814	3.04
15429	suglasnik	NOUN	2814	3.04
15430	fotografiranje	NOUN	2813	3.04
15431	kreda	NOUN	2813	3.04
15432	povrediti	VERB	2813	3.04
15433	vrli	ADJ	2813	3.04
15434	mega	ADV	2812	3.04
15435	sramotno	ADV	2812	3.04
15436	izolovati	VERB	2811	3.04
15437	spoznavati	VERB	2810	3.04
15438	sugrađanka	NOUN	2810	3.04
15439	Begov	ADJ	2809	3.04
15440	etažni	ADJ	2809	3.04
15441	mjehurić	NOUN	2809	3.04
15442	navijanje	NOUN	2809	3.04
15443	posluživanje	NOUN	2809	3.04
15444	prognanik	NOUN	2809	3.04
15445	str	NOUN	2808	3.04
15446	džennet	NOUN	2807	3.03
15447	trougl	NOUN	2807	3.03
15448	Markov	ADJ	2806	3.03
15449	ciljano	ADV	2806	3.03
15450	gastronomski	ADJ	2806	3.03
15451	smeštaj	NOUN	2806	3.03
15452	agilan	ADJ	2805	3.03
15453	kotlovnica	NOUN	2804	3.03
15454	osumnjičenik	NOUN	2804	3.03
15455	Gvozden	ADJ	2803	3.03
15456	kasta	NOUN	2803	3.03
15457	Sidebar	X	2802	3.03
15458	fokusiranje	NOUN	2802	3.03
15459	kokica	NOUN	2802	3.03
15460	maturski	ADJ	2802	3.03
15461	nekvalitetan	ADJ	2802	3.03
15462	renesansni	ADJ	2802	3.03
15463	tra	X	2802	3.03
15464	transkript	NOUN	2802	3.03
15465	podjeliti	ADJ	2801	3.03
15466	sek	NOUN	2801	3.03
15467	čekaonica	NOUN	2801	3.03
15468	aktiv	NOUN	2800	3.03
15469	aluzija	NOUN	2800	3.03
15470	bespravan	ADJ	2800	3.03
15471	gospodarenje	NOUN	2800	3.03
15472	pretežak	ADJ	2799	3.03
15473	rulja	NOUN	2799	3.03
15474	strpiti	VERB	2798	3.03
15475	HTML	NOUN	2797	3.02
15476	ovčar	NOUN	2797	3.02
15477	plesač	NOUN	2797	3.02
15478	šestogodišnji	ADJ	2797	3.02
15479	navikavati	VERB	2796	3.02
15480	osjetno	ADV	2796	3.02
15481	otpis	NOUN	2796	3.02
15482	ukočiti	ADJ	2796	3.02
15483	bezvrijedan	ADJ	2795	3.02
15484	kist	NOUN	2795	3.02
15485	komandirati	NOUN	2795	3.02
15486	podesiti	ADJ	2795	3.02
15487	kredibilan	ADJ	2794	3.02
15488	izdajica	NOUN	2793	3.02
15489	osjetan	ADJ	2793	3.02
15490	pastoral	NOUN	2793	3.02
15491	napatiti	ADJ	2792	3.02
15492	zasititi	VERB	2792	3.02
15493	dvotrećinski	ADJ	2791	3.02
15494	oborina	NOUN	2791	3.02
15495	smanjivati	ADV	2791	3.02
15496	šestorka	NOUN	2791	3.02
15497	amanet	NOUN	2790	3.02
15498	dadilja	NOUN	2789	3.02
15499	osjetilo	NOUN	2789	3.02
15500	kaţe	VERB	2788	3.01
15501	prašuma	NOUN	2788	3.01
15502	uveći	ADV	2788	3.01
15503	biodiverzitet	NOUN	2787	3.01
15504	improvizacija	NOUN	2787	3.01
15505	prebivati	VERB	2787	3.01
15506	sveća	NOUN	2787	3.01
15507	ugoditi	VERB	2787	3.01
15508	konstruktor	NOUN	2786	3.01
15509	old	X	2786	3.01
15510	opstruirati	VERB	2786	3.01
15511	£	X	2785	3.01
15512	dopunjavati	VERB	2784	3.01
15513	ignorisanje	NOUN	2784	3.01
15514	koncentrisati	ADJ	2784	3.01
15515	pokrov	NOUN	2784	3.01
15516	pristojba	NOUN	2784	3.01
15517	dosuditi	VERB	2783	3.01
15518	kažiprst	NOUN	2783	3.01
15519	kvalifikovan	ADJ	2783	3.01
15520	naslijediti	ADJ	2783	3.01
15521	po	NOUN	2783	3.01
15522	pristupačnost	NOUN	2783	3.01
15523	bombarder	NOUN	2782	3.01
15524	dugovječnost	NOUN	2782	3.01
15525	nećak	NOUN	2782	3.01
15526	odbrambeno-oslobolački	ADJ	2782	3.01
15527	streljački	ADJ	2782	3.01
15528	tvornički	ADJ	2782	3.01
15529	zatrpati	VERB	2782	3.01
15530	barokan	ADJ	2781	3.01
15531	plenum	NOUN	2781	3.01
15532	priložen	ADJ	2780	3.01
15533	progurati	VERB	2780	3.01
15534	termostat	NOUN	2779	3.00
15535	začeti	VERB	2779	3.00
15536	injenica	NOUN	2778	3.00
15537	masiv	NOUN	2778	3.00
15538	nedostojan	ADJ	2778	3.00
15539	skija	NOUN	2778	3.00
15540	drogirati	VERB	2777	3.00
15541	neodlučan	ADJ	2777	3.00
15542	beležiti	VERB	2776	3.00
15543	jahač	NOUN	2776	3.00
15544	rezati	ADJ	2776	3.00
15545	sandžak	NOUN	2776	3.00
15546	stalak	NOUN	2776	3.00
15547	odreden	ADJ	2775	3.00
15548	oligarh	NOUN	2775	3.00
15549	poželiti	VERB	2775	3.00
15550	stolački	ADJ	2774	3.00
15551	izumrijeti	VERB	2773	3.00
15552	naoružati	VERB	2773	3.00
15553	nazivati	ADJ	2773	3.00
15554	opsovati	VERB	2773	3.00
